id,id_recipe,id_ingredient,quantity,measurement
13209,577,2545,0.19,g
13210,3657,1936,0.98,ml
13211,1326,2795,4.15,tsp
13212,565,2885,2.8,cup
13213,3350,2306,0.56,cup
13214,1576,2949,3.57,piece
13215,1809,1190,4.34,g
13216,269,2762,0.83,tbsp
13217,1206,847,1.33,tsp
13218,562,766,1.46,tsp
13219,116,241,2.66,cup
13220,3645,2973,2.42,tbsp
13221,2257,1783,3.54,cup
13222,517,2037,3.19,cup
13223,2779,755,3.73,cup
13224,3903,499,0.69,g
13225,3717,534,4.47,g
13226,3446,2968,3.53,ml
13227,166,2059,2.89,tsp
13228,2031,1996,0.26,piece
13229,3633,2059,1.36,ml
13230,1373,1234,1.43,ml
13231,2198,1791,3.43,piece
13232,1370,2649,3.72,tsp
13233,3030,2324,3.95,tbsp
13234,150,1760,2.27,ml
13235,618,79,1.99,piece
13236,2249,1232,3.72,tsp
13237,350,1052,4.97,piece
13238,3810,2876,2.43,g
13239,2298,2692,4.09,g
13240,2664,2898,1.5,piece
13241,1136,1609,1.53,tsp
13242,3451,1042,3.49,tbsp
13243,1147,208,3.2,tbsp
13244,3536,2292,3.52,piece
13245,228,616,2.17,ml
13246,1413,359,4.69,tsp
13247,678,1296,2.72,cup
13248,3237,1599,1.21,tsp
13249,2942,1560,2.65,tbsp
13250,600,2081,4.35,tsp
13251,1138,981,1.33,cup
13252,3232,2545,2.99,tsp
13253,1821,2453,4.0,tsp
13254,3778,1421,3.27,piece
13255,399,769,0.58,piece
13256,1107,2312,3.92,cup
13257,2894,2087,4.63,ml
13258,3933,248,3.23,g
13259,2240,1169,0.95,tbsp
13260,3021,2495,4.93,cup
13261,803,995,1.25,ml
13262,3677,2851,3.37,g
13263,530,1966,2.46,piece
13264,3845,2055,3.75,tsp
13265,2776,473,2.57,ml
13266,1504,828,2.43,tsp
13267,2277,2290,0.81,piece
13268,3789,675,2.9,ml
13269,2286,363,3.17,piece
13270,3748,1610,3.37,tbsp
13271,2828,2890,3.4,tsp
13272,3486,864,2.84,g
13273,1776,494,2.06,ml
13274,3118,283,1.14,piece
13275,1349,1317,1.85,tsp
13276,461,1132,1.26,g
13277,2662,2424,2.7,tsp
13278,1578,70,3.12,tbsp
13279,2954,151,1.6,tsp
13280,985,304,3.4,tbsp
13281,435,8,2.32,tbsp
13282,3949,2158,2.3,piece
13283,553,2208,0.98,cup
13284,332,306,2.34,g
13285,3927,549,0.94,g
13286,3705,2396,3.61,piece
13287,752,2282,4.51,tbsp
13288,2406,965,2.5,g
13289,2233,1149,2.45,cup
13290,2625,932,1.21,piece
13291,3262,452,1.93,tbsp
13292,2983,1251,0.19,cup
13293,3820,2805,3.03,tbsp
13294,3945,284,1.23,tbsp
13295,3095,2565,3.36,ml
13296,2232,113,2.86,cup
13297,2081,967,4.43,tsp
13298,662,1487,1.42,tbsp
13299,2023,1005,4.84,tbsp
13300,129,1384,3.42,ml
13301,3625,553,2.52,tbsp
13302,1352,1368,2.55,cup
13303,3314,1287,4.41,piece
13304,2333,2788,3.09,ml
13305,97,1641,4.69,tbsp
13306,3347,644,4.78,g
13307,1777,1452,2.15,piece
13308,1994,1833,4.75,tsp
13309,3752,2585,4.31,tbsp
13310,1441,2134,1.82,g
13311,588,410,3.4,cup
13312,1740,2937,3.22,cup
13313,2854,518,2.56,cup
13314,3080,309,2.19,ml
13315,3193,2780,2.48,tsp
13316,2245,471,0.55,g
13317,3508,968,3.44,cup
13318,3013,336,1.91,ml
13319,1249,2926,2.25,ml
13320,3298,1614,4.66,tsp
13321,1372,244,1.88,tbsp
13322,2415,530,4.56,cup
13323,2684,362,3.97,g
13324,3894,1983,0.23,piece
13325,790,2695,2.98,ml
13326,2229,1538,0.64,g
13327,2567,979,0.17,ml
13328,2163,1135,0.88,g
13329,2544,638,4.81,ml
13330,3586,1816,1.62,g
13331,3778,362,1.69,tsp
13332,1481,1850,0.11,tbsp
13333,3935,1738,0.49,g
13334,3455,728,4.19,tbsp
13335,2956,1168,1.87,g
13336,692,157,0.6,cup
13337,2998,579,0.51,tsp
13338,266,1166,1.59,g
13339,2522,2539,4.46,tsp
13340,803,1288,2.15,ml
13341,1574,439,2.98,cup
13342,3593,2241,1.95,ml
13343,1610,1508,1.89,piece
13344,1954,105,0.35,piece
13345,3892,1782,3.68,piece
13346,3977,2196,1.93,tsp
13347,993,2938,0.21,ml
13348,2812,1407,0.72,g
13349,3692,2248,1.25,g
13350,1066,784,3.03,cup
13351,2197,267,2.01,cup
13352,601,2013,3.91,g
13353,1845,2942,1.32,piece
13354,3157,2411,3.16,ml
13355,2106,1099,2.28,cup
13356,14,2814,3.75,tsp
13357,3692,702,1.39,piece
13358,2316,2116,3.02,piece
13359,3497,1495,2.67,tsp
13360,1262,814,3.65,tsp
13361,556,1891,1.61,g
13362,3578,444,4.74,tsp
13363,1347,2810,0.17,piece
13364,1043,91,3.39,g
13365,2445,926,3.88,tbsp
13366,1509,1754,0.7,tbsp
13367,1902,2329,2.48,tbsp
13368,1411,217,1.25,ml
13369,397,808,2.55,tsp
13370,2657,1322,1.18,cup
13371,929,746,2.34,tbsp
13372,1286,374,2.49,ml
13373,2861,773,3.87,cup
13374,134,1962,0.92,tbsp
13375,2211,1148,4.36,g
13376,41,193,1.09,g
13377,1430,2046,0.84,cup
13378,2054,640,4.48,g
13379,1101,2340,4.51,tsp
13380,871,482,3.47,tsp
13381,523,1314,2.14,g
13382,131,650,3.6,piece
13383,2909,1529,2.77,g
13384,1951,1941,0.32,g
13385,2629,526,1.33,ml
13386,2875,1135,4.98,tbsp
13387,1677,1486,3.03,g
13388,3226,2587,3.6,tsp
13389,276,988,4.99,cup
13390,2934,264,4.75,piece
13391,1101,174,4.6,piece
13392,1496,2582,4.92,cup
13393,1315,2935,0.11,ml
13394,1037,2108,2.94,tsp
13395,1035,1830,4.85,ml
13396,1475,1204,4.16,tbsp
13397,2438,1090,0.47,ml
13398,29,2633,2.73,piece
13399,838,58,2.82,cup
13400,2994,763,3.71,g
13401,188,1823,1.19,piece
13402,2463,2846,1.77,g
13403,2891,636,4.23,piece
13404,1643,739,3.59,ml
13405,1176,40,4.06,cup
13406,2227,686,0.22,g
13407,3819,2140,2.93,cup
13408,982,2806,3.87,tsp
13409,2905,689,1.45,cup
13410,2748,1900,1.85,piece
13411,1310,1379,4.15,cup
13412,2151,592,4.63,piece
13413,3014,2377,2.81,piece
13414,2865,1992,3.72,piece
13415,3923,2529,3.55,g
13416,2401,35,4.94,cup
13417,3245,1162,0.4,piece
13418,2895,2200,2.43,tsp
13419,2070,142,1.36,cup
13420,1307,361,2.4,g
13421,3488,2436,3.33,g
13422,1311,2530,0.43,g
13423,1732,2308,2.83,tsp
13424,1127,1415,3.64,tsp
13425,3470,535,1.92,cup
13426,2610,959,1.62,ml
13427,2349,1570,0.21,ml
13428,1432,1765,2.01,ml
13429,1607,2287,1.0,cup
13430,2739,2889,1.13,tsp
13431,3990,2056,3.26,tbsp
13432,3568,1288,2.29,cup
13433,3364,988,0.88,cup
13434,3335,2090,2.85,tsp
13435,3734,2763,3.09,tsp
13436,23,1961,3.42,g
13437,640,1585,2.49,tbsp
13438,1862,1879,3.78,tsp
13439,3152,622,4.72,tsp
13440,302,2228,1.99,piece
13441,407,816,0.58,piece
13442,3001,395,3.89,ml
13443,107,1276,4.78,ml
13444,2397,2673,0.99,piece
13445,1641,1023,2.48,tsp
13446,2538,874,0.77,piece
13447,1609,1909,1.08,tsp
13448,1178,1779,4.64,tbsp
13449,52,1097,0.7,tbsp
13450,1294,523,1.84,g
13451,3422,2762,2.89,cup
13452,1310,28,4.65,cup
13453,388,2430,1.73,tsp
13454,1241,1109,1.93,tsp
13455,2127,2942,1.7,ml
13456,85,1336,2.97,tbsp
13457,2083,499,3.94,cup
13458,2933,999,1.38,piece
13459,2108,2139,1.14,ml
13460,3483,2488,4.13,piece
13461,380,1342,0.72,piece
13462,2378,2934,0.81,piece
13463,484,1222,0.51,tsp
13464,2542,2958,3.49,cup
13465,2747,1895,4.09,tbsp
13466,3266,2314,0.66,tbsp
13467,2655,765,3.11,ml
13468,992,965,4.99,tbsp
13469,2070,2388,4.16,tbsp
13470,197,2289,4.17,piece
13471,3866,2513,0.52,ml
13472,516,2988,0.67,piece
13473,2630,56,4.03,g
13474,3281,1899,1.5,tsp
13475,1870,1510,2.25,piece
13476,1871,1254,2.06,tbsp
13477,599,2736,4.43,ml
13478,2534,2328,1.69,g
13479,3419,2354,3.71,ml
13480,2930,438,0.81,tsp
13481,420,650,0.77,piece
13482,164,1762,3.4,g
13483,1849,836,2.8,cup
13484,1774,2863,4.96,ml
13485,3450,1562,0.69,ml
13486,675,1491,3.28,tsp
13487,3379,1531,4.23,tsp
13488,177,224,4.25,cup
13489,2700,456,3.5,piece
13490,802,2636,2.97,tsp
13491,3025,2485,4.62,cup
13492,685,799,0.6,ml
13493,4,2257,3.8,g
13494,3494,1804,0.75,tbsp
13495,2485,1765,4.53,tbsp
13496,713,1056,4.28,piece
13497,1248,427,0.73,tsp
13498,69,717,0.35,tbsp
13499,3863,2246,1.79,g
13500,1766,1928,1.47,cup
13501,3228,1917,2.87,piece
13502,2610,2356,2.51,tbsp
13503,3415,1386,3.28,piece
13504,3725,2703,0.33,tsp
13505,3189,1458,3.42,ml
13506,344,1539,1.25,cup
13507,2848,1992,3.45,tsp
13508,59,2545,1.66,g
13509,906,2613,4.86,tbsp
13510,670,637,0.36,g
13511,3428,946,0.83,tsp
13512,3957,1671,3.69,g
13513,172,1870,1.48,tsp
13514,3629,1800,2.55,tsp
13515,3695,1866,4.7,piece
13516,1298,1941,0.16,tbsp
13517,1118,11,1.58,piece
13518,3677,1669,0.81,g
13519,845,2292,4.16,piece
13520,2329,1387,4.39,tbsp
13521,1663,2160,1.68,piece
13522,862,1888,2.74,g
13523,3331,2874,0.69,piece
13524,1237,251,0.9,tbsp
13525,962,2285,4.38,cup
13526,1221,486,1.26,tbsp
13527,1247,56,2.49,piece
13528,2465,1310,0.8,ml
13529,2877,2856,1.94,ml
13530,3597,2038,2.26,cup
13531,113,1530,0.2,g
13532,3712,654,3.4,tbsp
13533,3453,110,0.13,tsp
13534,2853,1618,2.31,piece
13535,953,1811,4.79,tsp
13536,342,2817,1.51,tsp
13537,2524,1560,1.29,tsp
13538,2656,2886,0.77,piece
13539,1658,2550,4.75,piece
13540,3579,865,2.93,tsp
13541,596,2993,0.56,cup
13542,1143,1226,2.74,tbsp
13543,2409,2499,0.52,tsp
13544,3933,2438,4.73,tsp
13545,3266,527,0.62,tsp
13546,3793,21,1.93,ml
13547,1729,538,0.13,tbsp
13548,1672,2547,1.68,ml
13549,2774,535,1.34,tsp
13550,2086,2121,4.85,cup
13551,2802,2861,4.52,tsp
13552,2687,2251,0.2,ml
13553,305,2147,1.19,ml
13554,455,1087,4.66,ml
13555,3793,1977,1.82,tsp
13556,1867,823,0.94,cup
13557,380,2565,1.43,tbsp
13558,775,1666,3.65,tbsp
13559,2356,2930,3.97,tsp
13560,2012,634,2.33,ml
13561,2779,1199,3.69,cup
13562,3256,818,2.48,ml
13563,1686,272,1.08,piece
13564,1968,1179,2.58,cup
13565,701,203,0.14,g
13566,3802,1727,1.92,tsp
13567,1767,505,2.99,tbsp
13568,691,692,0.44,ml
13569,2754,1138,1.76,tsp
13570,3027,1864,3.54,g
13571,182,1773,3.43,tbsp
13572,1484,323,1.04,cup
13573,1237,1715,3.4,g
13574,1903,1546,4.55,g
13575,2119,1846,2.82,cup
13576,450,1263,2.51,ml
13577,2517,2289,3.95,g
13578,691,208,2.99,cup
13579,1823,445,4.01,ml
13580,3716,1846,1.43,tbsp
13581,2272,2396,0.86,tsp
13582,2895,84,4.01,ml
13583,3551,1688,3.11,tsp
13584,3071,2123,0.73,tsp
13585,3967,1040,4.15,tsp
13586,3086,2766,3.74,ml
13587,986,60,1.88,ml
13588,1938,2925,4.77,tsp
13589,697,743,1.19,cup
13590,1796,339,1.71,cup
13591,3069,1406,0.3,tsp
13592,1848,1317,4.42,tbsp
13593,2461,2437,2.5,ml
13594,781,2951,4.13,tsp
13595,1723,1405,2.88,tsp
13596,523,260,3.11,tbsp
13597,2676,2086,0.91,piece
13598,3557,566,3.72,g
13599,2573,1327,3.31,piece
13600,3673,1676,2.29,g
13601,3218,2184,2.51,piece
13602,841,2743,1.14,piece
13603,276,2308,1.54,tbsp
13604,2189,680,3.06,ml
13605,3623,2852,3.76,tbsp
13606,3884,2355,0.44,tsp
13607,3489,2566,4.94,piece
13608,1482,1457,0.47,piece
13609,2525,1409,4.7,ml
13610,3520,338,1.54,tsp
13611,2451,2062,4.13,ml
13612,2684,2007,4.89,ml
13613,641,272,0.39,ml
13614,1454,1058,1.08,cup
13615,686,2864,4.15,tsp
13616,2876,1281,2.39,piece
13617,1377,2772,2.51,piece
13618,3572,1469,4.58,tbsp
13619,2568,130,4.19,tbsp
13620,1378,60,2.34,ml
13621,2144,1375,2.14,g
13622,2617,350,1.55,tbsp
13623,2290,1748,0.73,cup
13624,617,2173,0.42,tbsp
13625,2261,1157,0.3,g
13626,2621,1992,3.84,g
13627,726,2718,2.1,tbsp
13628,3505,1714,4.5,tsp
13629,3575,1813,1.81,piece
13630,1085,862,3.74,tbsp
13631,3426,899,3.32,piece
13632,635,219,3.21,ml
13633,408,949,0.47,g
13634,1354,363,4.74,piece
13635,495,301,4.91,g
13636,1075,1576,3.36,tbsp
13637,476,2243,4.98,ml
13638,854,1234,1.18,tbsp
13639,2213,1191,1.16,tsp
13640,799,2208,1.29,tsp
13641,3929,415,3.82,piece
13642,2922,1935,4.4,cup
13643,3148,367,3.05,tsp
13644,3861,2970,4.31,piece
13645,1547,1841,4.85,ml
13646,1667,1296,2.83,tbsp
13647,1977,1508,3.13,cup
13648,3829,1666,0.54,g
13649,1554,2977,3.19,tsp
13650,2732,1991,0.98,cup
13651,3142,1665,1.51,tsp
13652,3062,1537,2.6,tbsp
13653,691,1531,0.73,piece
13654,391,2184,2.96,ml
13655,1520,1039,2.2,tsp
13656,3191,2360,2.68,ml
13657,3152,2483,4.9,piece
13658,2912,1413,1.74,ml
13659,1399,450,2.12,ml
13660,1525,814,1.95,ml
13661,3042,1012,1.98,cup
13662,3750,2733,0.84,g
13663,2203,2650,0.75,ml
13664,2419,2038,1.53,tbsp
13665,617,2180,2.59,tsp
13666,91,1015,1.72,ml
13667,1868,1591,3.08,g
13668,734,662,1.68,g
13669,2523,2063,2.26,piece
13670,3370,2021,4.65,cup
13671,2604,883,1.22,piece
13672,2996,920,0.95,tsp
13673,2737,2369,4.42,tbsp
13674,2551,1861,4.36,piece
13675,3833,1377,2.92,cup
13676,3025,3000,0.29,ml
13677,1625,2560,2.97,g
13678,2928,2504,0.48,ml
13679,572,2861,2.83,piece
13680,1784,1138,2.71,ml
13681,1167,2498,3.29,piece
13682,1554,2767,4.56,g
13683,2952,524,1.01,tbsp
13684,2091,2153,3.79,g
13685,2011,2428,2.02,g
13686,1683,1237,1.53,cup
13687,1963,1756,4.9,piece
13688,2353,867,4.65,cup
13689,2910,1781,2.81,tsp
13690,3339,2325,1.74,piece
13691,3945,250,0.81,g
13692,3271,901,1.28,ml
13693,1036,2053,4.64,tbsp
13694,1305,881,3.56,piece
13695,1548,925,0.4,piece
13696,3255,1510,0.18,cup
13697,130,1358,3.31,tbsp
13698,1765,2117,2.08,ml
13699,846,2807,2.65,piece
13700,406,706,3.65,tsp
13701,3620,900,2.13,g
13702,2405,2374,3.48,tsp
13703,3768,1803,4.23,cup
13704,2231,1843,0.94,tsp
13705,670,1173,1.5,piece
13706,3410,928,0.65,ml
13707,99,2972,2.58,piece
13708,528,2268,1.2,tbsp
13709,3196,2576,4.86,g
13710,2229,1252,1.81,tbsp
13711,941,2503,1.02,tbsp
13712,126,2364,1.85,g
13713,1870,1361,2.1,tsp
13714,3507,1155,1.92,g
13715,1980,2100,4.73,piece
13716,865,498,4.89,tsp
13717,1564,540,3.89,tsp
13718,3068,1854,0.46,tbsp
13719,1838,1,0.28,g
13720,3159,624,0.69,piece
13721,401,1518,2.38,ml
13722,1263,2206,1.59,tbsp
13723,3211,2206,2.09,piece
13724,2954,1760,2.78,tsp
13725,43,764,2.82,ml
13726,637,1343,1.21,tbsp
13727,2385,1995,4.86,tbsp
13728,3999,2369,4.62,tbsp
13729,1830,2176,0.79,g
13730,857,2824,2.41,g
13731,1030,155,4.06,tsp
13732,925,1123,0.6,cup
13733,1230,446,0.41,tbsp
13734,3616,462,0.65,tsp
13735,3779,780,2.69,ml
13736,2999,2579,3.13,ml
13737,355,2346,4.0,tsp
13738,3163,1959,0.86,ml
13739,144,1074,0.53,cup
13740,813,1927,2.66,cup
13741,496,779,1.86,ml
13742,1884,1219,1.35,tbsp
13743,130,2387,3.55,g
13744,2964,2446,3.01,tbsp
13745,2513,228,4.78,g
13746,1471,1474,1.53,cup
13747,2040,1372,3.12,piece
13748,3168,1241,0.43,g
13749,3895,115,0.19,ml
13750,326,328,1.64,cup
13751,3856,2209,2.17,tbsp
13752,3910,1808,0.72,g
13753,1899,63,3.24,tsp
13754,2498,1474,3.86,piece
13755,1395,2920,2.1,ml
13756,1229,1955,2.98,cup
13757,1868,1990,4.84,piece
13758,2499,2841,3.83,piece
13759,2428,191,1.91,tbsp
13760,1825,2871,3.3,cup
13761,3145,2185,2.02,ml
13762,3445,2918,2.06,cup
13763,1980,1319,4.37,cup
13764,1175,680,3.59,tsp
13765,1908,1176,2.17,cup
13766,229,402,3.1,piece
13767,2935,1009,3.65,tsp
13768,629,2628,3.02,tsp
13769,3065,1972,0.54,cup
13770,2220,2645,4.99,tbsp
13771,3337,2829,1.64,ml
13772,3364,2493,2.17,ml
13773,1115,134,2.42,cup
13774,941,2004,2.06,cup
13775,3584,2959,1.04,g
13776,1727,539,0.46,tsp
13777,3780,2921,0.91,cup
13778,2931,1902,3.51,piece
13779,1046,2548,3.31,tbsp
13780,572,1563,0.64,tsp
13781,203,1157,1.45,tsp
13782,1198,1375,1.3,tsp
13783,1783,2352,4.7,g
13784,236,464,1.81,tsp
13785,1250,2927,1.05,g
13786,622,274,2.96,cup
13787,2678,1512,4.88,piece
13788,3985,1098,2.08,ml
13789,1673,725,4.25,ml
13790,2907,974,4.29,g
13791,466,1509,3.05,ml
13792,298,2734,1.32,tsp
13793,2851,397,2.58,piece
13794,1719,1953,0.37,tbsp
13795,1112,2359,3.64,g
13796,3684,2760,1.59,piece
13797,391,1898,3.37,cup
13798,2374,42,0.45,tbsp
13799,817,136,3.7,g
13800,3042,1748,1.64,tsp
13801,1221,2327,0.67,ml
13802,2575,839,1.21,tsp
13803,2794,1594,3.32,cup
13804,1548,1842,3.85,piece
13805,2618,798,2.96,cup
13806,285,758,3.59,piece
13807,1902,2597,1.03,piece
13808,1118,1634,2.49,ml
13809,987,1905,1.11,g
13810,588,983,3.82,tsp
13811,2438,1609,0.73,ml
13812,3399,2487,3.95,tsp
13813,1137,2487,1.27,tbsp
13814,85,2445,0.88,tbsp
13815,3439,1360,0.97,tsp
13816,3623,1168,1.48,tbsp
13817,3277,2874,0.36,tbsp
13818,1687,1094,1.12,g
13819,1941,2989,3.08,piece
13820,1952,2422,2.21,tsp
13821,3917,1106,2.73,tsp
13822,2063,22,2.59,tbsp
13823,2747,533,2.41,ml
13824,531,1481,1.65,tbsp
13825,127,1351,4.06,g
13826,3135,1840,3.21,g
13827,520,573,1.09,cup
13828,282,2680,0.86,tsp
13829,2265,2253,0.74,tbsp
13830,1313,963,4.17,piece
13831,2800,2890,2.79,g
13832,1588,779,4.65,tsp
13833,3485,464,0.39,piece
13834,2696,1453,3.73,cup
13835,2916,1735,0.71,cup
13836,3193,1936,0.95,piece
13837,3712,1734,1.53,ml
13838,1654,863,1.09,cup
13839,270,150,0.21,g
13840,2388,963,4.87,piece
13841,1315,614,0.52,piece
13842,955,470,2.39,ml
13843,552,2360,2.14,piece
13844,2329,200,2.65,tbsp
13845,948,2238,2.77,ml
13846,1634,1794,0.47,cup
13847,2041,311,3.83,g
13848,2006,448,4.29,cup
13849,900,2779,4.49,cup
13850,2508,1780,0.5,tbsp
13851,129,2759,1.9,piece
13852,1888,1496,2.73,g
13853,1061,2647,0.38,piece
13854,1216,2286,4.59,tbsp
13855,2637,1551,2.68,ml
13856,2133,1111,2.6,cup
13857,693,549,2.19,tsp
13858,658,1253,4.44,piece
13859,2485,1761,2.65,piece
13860,2404,2831,2.07,cup
13861,2150,19,4.79,tsp
13862,3418,138,3.91,tbsp
13863,1878,2156,0.35,g
13864,3963,2683,0.97,ml
13865,3869,325,1.26,piece
13866,2226,620,1.64,cup
13867,872,2263,1.1,piece
13868,2217,1828,4.21,piece
13869,3438,448,4.66,ml
13870,1252,1479,0.94,tsp
13871,3268,1088,1.35,g
13872,943,2884,3.09,g
13873,3509,2349,1.33,piece
13874,1035,150,4.26,ml
13875,218,1307,3.11,piece
13876,3774,1584,4.71,ml
13877,712,2093,1.17,piece
13878,1852,1256,0.44,piece
13879,3560,135,1.49,tbsp
13880,2731,980,4.77,tsp
13881,236,1820,5.0,tbsp
13882,2630,369,1.87,tsp
13883,51,2764,2.04,tbsp
13884,3047,2588,3.06,cup
13885,732,429,3.67,g
13886,994,1250,0.59,g
13887,2922,64,0.85,ml
13888,1006,1108,0.89,cup
13889,924,1520,0.86,cup
13890,790,2084,2.31,tsp
13891,2468,2527,2.35,piece
13892,74,1547,2.77,piece
13893,953,1112,4.96,cup
13894,3009,2549,4.22,tbsp
13895,2524,1452,3.63,g
13896,2316,1549,1.97,cup
13897,1366,894,4.63,g
13898,871,2410,3.7,g
13899,2568,1723,3.78,ml
13900,1328,2118,3.84,cup
13901,2275,518,3.33,ml
13902,3093,656,4.84,ml
13903,1473,2550,4.37,tbsp
13904,2873,1750,1.33,ml
13905,2824,886,2.79,cup
13906,122,1497,3.13,g
13907,3724,103,1.65,ml
13908,1720,1624,0.48,g
13909,1704,818,1.7,tsp
13910,1659,1582,0.42,cup
13911,2544,1002,1.14,tbsp
13912,1581,814,0.54,tsp
13913,1374,433,0.54,tsp
13914,1588,759,1.15,tsp
13915,2765,502,0.29,ml
13916,3942,881,3.7,tsp
13917,2378,1628,4.41,tsp
13918,459,888,3.6,cup
13919,2497,2037,0.32,cup
13920,2258,952,4.11,cup
13921,550,2055,4.7,tsp
13922,2849,1080,3.2,piece
13923,1400,2458,4.87,tbsp
13924,3991,2419,4.93,tbsp
13925,3119,1839,3.82,g
13926,2250,2895,0.87,tsp
13927,3124,2919,2.17,g
13928,3435,2093,0.51,ml
13929,2481,1242,5.0,tsp
13930,2559,737,2.32,g
13931,4000,2262,1.03,tsp
13932,1049,1900,0.97,piece
13933,146,791,3.42,tbsp
13934,249,2718,2.76,g
13935,362,1669,4.01,ml
13936,1517,2135,3.25,cup
13937,3816,1646,0.97,ml
13938,91,2477,0.3,piece
13939,3473,272,2.89,g
13940,68,870,4.26,tsp
13941,3824,944,0.31,g
13942,1343,2951,2.12,cup
13943,3961,2618,1.02,tbsp
13944,3468,1336,0.58,tbsp
13945,257,309,4.08,ml
13946,2559,877,4.87,piece
13947,3886,168,1.14,g
13948,166,876,4.69,g
13949,48,2478,2.29,piece
13950,2924,2421,2.14,g
13951,3417,514,1.19,g
13952,2847,320,1.51,ml
13953,3335,2252,2.29,ml
13954,3903,404,3.54,g
13955,1637,9,3.93,tbsp
13956,1444,1652,3.35,piece
13957,1861,707,2.41,g
13958,802,555,2.36,tsp
13959,1118,1919,0.64,g
13960,2009,1467,2.88,cup
13961,2854,900,1.58,ml
13962,858,2739,2.6,piece
13963,1374,896,2.29,cup
13964,2366,702,4.51,tbsp
13965,3239,2591,4.49,tsp
13966,2533,1441,3.73,cup
13967,654,1838,0.29,tbsp
13968,1674,2636,0.54,piece
13969,2274,2127,2.9,ml
13970,770,2567,0.84,cup
13971,2174,542,0.85,cup
13972,2028,2853,1.85,cup
13973,694,1222,2.77,g
13974,3652,2682,2.86,cup
13975,313,731,4.58,cup
13976,3311,1013,2.13,cup
13977,1849,1910,3.66,cup
13978,146,80,4.64,ml
13979,2364,2841,3.6,tsp
13980,1058,73,4.27,tbsp
13981,2449,2033,1.82,ml
13982,1143,381,2.89,tbsp
13983,3934,2366,2.38,tbsp
13984,615,803,2.52,g
13985,3290,1358,3.79,g
13986,2153,2713,0.14,g
13987,213,1385,0.42,cup
13988,196,1847,1.24,ml
13989,322,1628,0.67,piece
13990,79,1081,0.93,tsp
13991,3756,712,2.43,piece
13992,684,255,4.8,tsp
13993,2116,1014,0.25,g
13994,80,203,1.79,tsp
13995,2623,2998,3.58,tsp
13996,2648,2816,0.78,tbsp
13997,3482,1184,2.05,piece
13998,1772,13,0.45,tbsp
13999,996,2948,4.95,piece
14000,454,929,2.4,g
14001,3566,670,1.07,tsp
14002,996,2254,1.1,piece
14003,2650,1097,4.11,cup
14004,1447,265,3.77,tsp
14005,1449,2351,1.97,ml
14006,2851,743,2.04,tbsp
14007,1102,451,0.96,piece
14008,3343,584,2.22,piece
14009,1029,1758,0.23,g
14010,2044,2549,1.28,g
14011,925,1861,2.92,g
14012,2429,820,0.69,piece
14013,3216,2626,3.14,cup
14014,629,2546,3.42,piece
14015,2872,1789,4.84,piece
14016,442,1363,1.01,tbsp
14017,286,1816,2.05,cup
14018,1677,1161,4.08,tbsp
14019,406,1966,0.92,g
14020,1183,1464,4.17,tbsp
14021,2103,2066,4.9,tsp
14022,227,1825,1.12,ml
14023,3267,1295,1.84,piece
14024,639,709,2.58,g
14025,1406,1279,0.83,ml
14026,1737,442,0.9,piece
14027,2424,2984,2.92,tsp
14028,2528,2647,3.65,tsp
14029,3334,618,3.1,g
14030,1791,832,1.9,g
14031,1911,2561,3.9,cup
14032,1235,905,0.63,tbsp
14033,1274,145,3.89,tbsp
14034,1447,1200,4.08,cup
14035,3041,1971,3.36,piece
14036,3602,1020,4.83,piece
14037,3286,2434,4.27,tbsp
14038,1832,389,3.52,ml
14039,715,2826,1.37,cup
14040,3831,59,0.29,g
14041,1291,2901,3.85,tbsp
14042,2652,2705,4.67,piece
14043,32,30,4.88,piece
14044,2079,1778,3.21,tbsp
14045,1392,1792,1.78,piece
14046,692,880,1.35,piece
14047,2349,1079,1.74,tbsp
14048,298,2167,0.56,g
14049,349,188,4.94,tbsp
14050,3583,1004,4.7,piece
14051,3493,2969,3.94,tbsp
14052,738,1863,3.23,tsp
14053,2623,1199,3.85,tsp
14054,93,2293,0.4,piece
14055,1359,680,4.54,tbsp
14056,3652,1180,0.6,g
14057,3384,2814,2.16,piece
14058,1847,192,2.31,tbsp
14059,56,2236,2.08,tsp
14060,1211,2600,2.67,tbsp
14061,2467,1755,2.56,piece
14062,775,1869,2.59,piece
14063,450,2073,2.66,ml
14064,256,2044,3.52,piece
14065,1197,501,0.92,piece
14066,1005,956,4.99,ml
14067,70,2709,3.33,g
14068,479,1336,2.11,tsp
14069,818,1958,1.4,tsp
14070,3039,401,3.64,ml
14071,2525,836,4.83,piece
14072,2470,1076,3.9,tbsp
14073,2045,699,2.4,ml
14074,2107,2948,3.09,tbsp
14075,967,1738,3.72,piece
14076,1383,2442,4.6,tbsp
14077,1088,2627,3.27,g
14078,421,2414,0.25,ml
14079,3206,1991,0.92,tsp
14080,3952,2564,4.94,cup
14081,3184,852,2.09,g
14082,3587,2784,3.31,g
14083,2905,2040,0.24,tsp
14084,3138,2917,4.18,tbsp
14085,1814,2881,3.72,ml
14086,954,1693,1.41,g
14087,1300,673,1.28,tbsp
14088,1122,1482,1.98,piece
14089,556,2830,4.06,cup
14090,278,1245,4.93,tsp
14091,3590,1223,2.08,cup
14092,98,1283,2.59,piece
14093,492,318,2.24,cup
14094,1081,1846,1.04,piece
